term,crn,catalog_id,section,credits,title,timecodes,instructor
Spring2023,37156,ECON 1012,03,3.000,Introduction to Macroeconomics,['MR 0930am-1045am 01/17-05/10'],Mark S.  Leclair
Spring2023,37157,ECON 1012,04,3.000,Introduction to Macroeconomics,['MR 0200pm-0315pm 01/17-05/10'],Mark S.  Leclair
Spring2023,37158,ECON 1012,05,3.000,Introduction to Macroeconomics,['MR 1100am-1215pm 01/17-05/10'],Hedieh   Shadmani
Spring2023,37159,ECON 1012,06,3.000,Introduction to Macroeconomics,['MR 1100am-1215pm 01/17-05/10'],Hedieh   Shadmani
Spring2023,37160,ECON 1012,07,3.000,Introduction to Macroeconomics,['TF 0200pm-0315pm 01/17-05/10'],Filippo   Massari
Spring2023,37161,ECON 1012,08,3.000,Introduction to Macroeconomics,['MR 0930am-1045am 01/17-05/10'],William F.  Vasquez Mazariegos
Spring2023,37162,ECON 1012,09,3.000,Introduction to Macroeconomics,['MR 0930am-1045am 01/17-05/10'],William F.  Vasquez Mazariegos
Spring2023,37163,ECON 1012,10,3.000,Introduction to Macroeconomics,['MR 1100am-1215pm 01/17-05/10'],William F.  Vasquez Mazariegos
Spring2023,37164,ECON 1012,11,3.000,Introduction to Macroeconomics,['TF 0930am-1045am 01/17-05/10'],Anna-Maria   Aksan
Spring2023,37165,ECON 1012,12,3.000,Introduction to Macroeconomics,['TF 1100am-1215pm 01/17-05/10'],Anna-Maria   Aksan
Spring2023,37166,ECON 1012,13,3.000,Introduction to Macroeconomics,['TF 1100am-1215pm 01/17-05/10'],Anna-Maria   Aksan
Spring2023,37167,ECON 1012,14,3.000,Introduction to Macroeconomics,['MW 0500pm-0615pm 01/17-05/10'],John   Hill
Spring2023,37168,ECON 1012,15,3.000,Introduction to Macroeconomics,['TF 0930am-1045am 01/17-05/10'],Thomas Joseph  Murray
Spring2023,37169,ECON 1012,16,3.000,Introduction to Macroeconomics,['TF 0930am-1045am 01/17-05/10'],Thomas Joseph  Murray
Spring2023,37170,ECON 1012,17,3.000,Introduction to Macroeconomics,['MR 1100am-1215pm 01/17-05/10'],Susan   Kibe
Spring2023,37171,ECON 1012,18,3.000,Introduction to Macroeconomics,['MR 1230pm-0145pm 01/17-05/10'],Susan   Kibe
Spring2023,37172,ECON 1012,19,3.000,Introduction to Macroeconomics,['MR 0200pm-0315pm 01/17-05/10'],Susan   Kibe
Spring2023,37173,ECON 1012,20,3.000,Introduction to Macroeconomics,['MR 0330pm-0445pm 01/17-05/10'],Susan   Kibe
Spring2023,37174,ECON 1012,21,3.000,Introduction to Macroeconomics,['TF 0330pm-0445pm 01/17-05/10'],Corey James  Milazzo
Spring2023,37175,ECON 1012,22,3.000,Introduction to Macroeconomics,['MR 0330pm-0445pm 01/17-05/10'],Corey James  Milazzo
Spring2023,37176,ECON 1012,23,3.000,Introduction to Macroeconomics,['MW 0500pm-0615pm 01/17-05/10'],John   Hill
Spring2023,37177,ECON 1012,24,3.000,Introduction to Macroeconomics,['TF 0330pm-0445pm 01/17-05/10'],Filippo   Massari
Spring2023,37970,ECON 1012,25,3.000,Introduction to Macroeconomics,['TR 0630pm-0745pm 01/17-05/10'],Harold D.  Walpole
Spring2023,38039,ECON 1012,26,3.000,Introduction to Macroeconomics,[' TBA 03/20-05/05'],William F.  Vasquez Mazariegos
Spring2023,38851,ECON 2114,01,3.000,"Economics of Race, Class, and Gender in the American Workplace",['MR 1230pm-0145pm 01/17-05/10'],Kathryn A.  Nantz
Spring2023,38043,ECON 2120,01,3.000,Introduction to Environmental Economics,['TF 1230pm-0145pm 01/17-05/10'],Dina   Franceschi
Spring2023,38497,ECON 2120,02,3.000,Introduction to Environmental Economics,['TF 1230pm-0145pm 01/17-05/10'],Dina   Franceschi
Spring2023,38045,ECON 2150,01,3.000,Media Economics,['TF 0200pm-0315pm 01/17-05/10'],Randall S.  Hiller
Spring2023,37178,ECON 2152,01,3.000,Economics of Sport,['TR 0500pm-0615pm 01/17-05/10'],Thomas Joseph  Murray
Spring2023,38423,ECON 2980,01,1.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,37179,ECON 3205,01,3.000,Intermediate Macroeconomic Theory,['MR 0930am-1045am 01/17-05/10'],Hedieh   Shadmani
Spring2023,37180,ECON 3205,02,3.000,Intermediate Macroeconomic Theory,['MR 0800am-0915am 01/17-05/10'],Hedieh   Shadmani
Spring2023,38852,ECON 3210,01,3.000,Money and Banking,['TF 1230pm-0145pm 01/17-05/10'],Filippo   Massari
Spring2023,38853,ECON 3230,01,3.000,Comparative Economic Systems,['MR 0200pm-0315pm 01/17-05/10'],Kathryn A.  Nantz
Spring2023,37181,ECON 3231,01,3.000,International Trade,['MR 0330pm-0445pm 01/17-05/10'],Mark S.  Leclair
Spring2023,38854,ECON 3235,01,3.000,Economic Development,['MR 1230pm-0145pm 01/17-05/10'],William F.  Vasquez Mazariegos
Spring2023,38855,ECON 3237,01,3.000,Fair Trade and Microfinance,['W 1100am-0130pm 01/17-05/10'],Helena K.  Keefe
Spring2023,38856,ECON 3244,01,3.000,Behavioral Economics,['MW 0630pm-0745pm 01/17-05/10'],Joseph J.  Matthews
Spring2023,38857,ECON 3250,01,3.000,Industrial Organization and Competitive Strategy,['TF 1100am-1215pm 01/17-05/10'],Randall S.  Hiller
Spring2023,38858,ECON 3278,01,3.000,Economic Statistics,['TF 1100am-1215pm 01/17-05/10'],Thomas Joseph  Murray
Spring2023,38859,ECON 3340,01,3.000,"Environmental, Social and Governance Investing",['MW 0630pm-0745pm 01/17-05/10'],John   Hill
Spring2023,37639,ECON 3980,01,3.000,Internship,[' TBA 01/17-05/10'],Sarah Jennie  Bollinger
Spring2023,38657,ECON 3980,TM,3.000,Internship,[' TBA 01/17-05/10'],Thomas Joseph  Murray
Spring2023,37183,ECON 4380,01,3.000,Econometrics,['TF 0200pm-0315pm 01/17-05/10'],Anna-Maria   Aksan
Spring2023,38668,ECON 4980,01,3.000,Internship,[' TBA 01/17-05/10'],Dina   Franceschi
Spring2023,38663,ECON 4990,01,3.000,Independent Study,[' TBA 01/17-05/10'],Dina   Franceschi
Spring2023,38677,ECON 4990,02,3.000,Independent Study,[' TBA 01/17-05/10'],Dina   Franceschi
Spring2023,37978,ECON 5400,01,3.000,Principles of Economics for Business,['M 0630pm-0900pm 01/23-03/10'],Dina   Franceschi
Spring2023,37986,ECON 6410,01,3.000,Public Finance and Budgeting,[' TBA 01/17-05/10'],Thomas Joseph  Murray
Spring2023,37663,EDUC 2201,01,3.000,Explorations in Education,['W 1100am-0130pm 01/17-05/10'],
Spring2023,38965,EDUC 2201,02,3.000,Explorations in Education,['W 1100am-0130pm 01/17-05/10'],
Spring2023,38123,EDUC 2329,03,3.000,Philosophy of Education: An Introduction,['W 0200pm-0430pm 01/17-05/10'],Pierre W.  Orelus
Spring2023,37664,EDUC 3241,01,3.000,Educational Psychology,['W 0200pm-0430pm 01/17-05/10'],Nicole   Fletcher
Spring2023,37665,EDUC 3350,01,3.000,Special Learners in the Mainstream,['M 0200pm-0430pm 01/17-05/10'],Emily R.  Shamash
Spring2023,37666,EDUC 5429,01,3.000,Philosophical Foundations of Education,['R 0715pm-0915pm 01/17-05/10'],Pierre W.  Orelus
Spring2023,37667,EDUC 5431,01,3.000,Extending Literacy in the Elementary School: Grades 3-6,['M 0800am-1030am 01/17-05/10'],
Spring2023,38966,EDUC 5431,02,3.000,Extending Literacy in the Elementary School: Grades 3-6,['T 0455pm-0655pm 01/17-05/10'],
Spring2023,38124,EDUC 5441,01,3.000,Teaching and Learning within Multicultural Contexts of Education,['R 0455pm-0655pm 01/17-05/10'],Pierre W.  Orelus
Spring2023,37668,EDUC 5442,01,3.000,Educational Psychology,['T 0715pm-0915pm 01/17-05/10'],Nicole   Fletcher
Spring2023,37669,EDUC 5455,01,3.000,"The Literate Learner: Developmental Reading in Middle and Secondary Schools, Grades 5-12",['T 0455pm-0655pm 01/17-05/10'],Bryan R.  Crandall
Spring2023,38456,EDUC 5981,01,1.000,K-12 Teaching Internship Seminar for Initial Certification Candidates,['T 0400pm-0450pm 01/17-05/10'],Mary P  Forde
Spring2023,38967,EDUC 6580,01,3.000,Directed Observation for Secondary DSAP Candidates: Part II,[' TBA 01/17-05/10'],
Spring2023,37671,EDUC 6581,01,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,[' TBA 01/17-05/10'],Pattie Richter  Hunt
Spring2023,37672,EDUC 6581,02,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,[' TBA 01/17-05/10'],James C.  McLaughlin
Spring2023,37673,EDUC 6581,03,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,[' TBA 01/17-05/10'],Kimberly Melissa  Barba
Spring2023,38968,EDUC 6581,05,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,[' TBA 01/17-05/10'],
Spring2023,38969,EDUC 6581,06,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,[' TBA 01/17-05/10'],Bridget M.  Fine
Spring2023,38464,EDUC 6581,4,6.000,Directed Observation and Supervised Student Teaching: Secondary Education,[' TBA 01/17-05/10'],Michael A.  Camporiale
Spring2023,37674,EDUC 6583,01,6.000,Elementary Student Teaching: Immersion in a Community of Practice,[' TBA 01/17-05/10'],Jennifer D.  Leffers
Spring2023,37675,EDUC 6583,02,6.000,Elementary Student Teaching: Immersion in a Community of Practice,[' TBA 01/17-05/10'],
Spring2023,37676,EDUC 6583,03,6.000,Elementary Student Teaching: Immersion in a Community of Practice,[' TBA 01/17-05/10'],
Spring2023,37677,EDUC 6584,01,3.000,Reflective Practice Seminar: Elementary Education,['M 0455pm-0655pm 01/17-05/10'],Ryan P.  Colwell
Spring2023,37678,EDUC 6584,02,3.000,Reflective Practice Seminar: Elementary Education,['M 0455pm-0655pm 01/17-05/10'],Ryan P.  Colwell
Spring2023,37679,EDUC 6589,01,3.000,English Seminar,['M 0455pm-0655pm 01/17-05/10'],Emily R.  Smith
Spring2023,38125,EDUC 6591,01,3.000,Mathematics Seminar,['M 0455pm-0655pm 01/17-05/10'],Kimberly Melissa  Barba
Spring2023,38970,EDUC 6592,01,3.000,Science Seminar,['M 0455pm-0655pm 01/17-05/10'],Bridget M.  Fine
Spring2023,38463,EDUC 6593,1,3.000,World Language Seminar,['T 0455pm-0655pm 01/17-05/10'],Michael A.  Camporiale
Spring2023,37680,EDUC 6594,01,3.000,Social Studies/History Seminar,['M 0455pm-0655pm 01/17-05/10'],
Spring2023,38648,EDUC 6598,01,0.000,edTPA Portfolio,[' TBA 01/17-05/10'],Laura Michelle  Whitacre
Spring2023,38121,EDDL 7010,01,3.000,Framing and Critical Analysis of Problems of Practice,"[' TBA 01/18-01/18', ' TBA 02/20-02/20', ' TBA 03/06-03/06', ' TBA 03/27-03/27', ' TBA 04/10-04/10', ' TBA 04/25-04/25']",Mack   Hines
Spring2023,38962,EDDL 7020,01,3.000,Action Research for Educational Change II,"[' TBA 01/19-01/19', ' TBA 02/09-02/09', ' TBA 02/21-02/21', ' TBA 03/21-03/21', ' TBA 04/11-04/11', ' TBA 04/25-04/25']",Mack   Hines
Spring2023,38122,EDDL 7035,01,3.000,Mission and Values Based Leadership,[' TBA 01/17-01/17'],Kristine   Woleck
Spring2023,38963,EDDL 7045,01,3.000,Moral and Ethical Decision Making,"[' TBA 01/17-01/17', ' TBA 01/30-01/30', ' TBA 02/13-02/13', ' TBA 03/06-03/06', ' TBA 04/03-04/03', ' TBA 05/01-05/01']",Dianne   Reed
Spring2023,37681,EDTC 5401,01,3.000,Introduction to Educational Technology,[' TBA 01/17-05/10'],Joshua C.  Elliott
Spring2023,37682,EDTC 5406,01,3.000,Introduction to Reference,[' TBA 01/17-05/10'],Patrick Michael  Egan
Spring2023,38964,EDTC 5409,01,3.000,The Literate Environment: P-12 Literature and Reading,[' TBA 01/17-05/10'],Molly S.  Goldreich
Spring2023,37683,EDTC 5470,01,3.000,Designing for Online Instruction,[' TBA 01/17-05/10'],Kevin   Corcoran
Spring2023,37684,EDTC 6540,01,3.000,Creating and Curating Digital Content,[' TBA 01/17-05/10'],Joshua C.  Elliott
Spring2023,37685,EDTC 6999,01,3.000,Capstone Experience,[' TBA 01/17-05/10'],Joshua C.  Elliott
Spring2023,37592,ECEG 5332,01,3.000,Biomedical Imaging,['W 1100am-0130pm 01/17-05/10'],Susan L.  Freudzon
Spring2023,38877,ECEG 5333,01,3.000,Biomedical Visualization,['F 0500pm-0730pm 01/17-05/10'],Adrian S.  Rusu-Sprincenatu
Spring2023,38862,ECEG 5379,01,3.000,Communication Systems,['W 0630pm-0900pm 01/17-05/10'],Uma   Balaji
Spring2023,38939,ECEG 5460,01,3.000,Network Programming,['R 0630pm-0900pm 01/17-05/10'],
Spring2023,38448,ELEG 2221,01,3.000,Frequency Domain Circuit Analysis,['MR 1100am-1215pm 01/17-05/10'],Uma   Balaji
Spring2023,38873,ELEG 4379,01,3.000,Communication Systems,['W 0630pm-0900pm 01/17-05/10'],Uma   Balaji
Spring2023,37550,ENGR 2130,01,3.000,Engineering Graphics I,['TF 1230pm-0145pm 01/17-05/10'],Neil   English
Spring2023,37551,ENGR 2130,02,3.000,Engineering Graphics I,['TF 0200pm-0315pm 01/17-05/10'],Neil   English
Spring2023,38005,ENGR 2130,03,3.000,Engineering Graphics I,['TF 1100am-1215pm 01/17-05/10'],Neil   English
Spring2023,37992,ENGR 2145,01,3.000,Mathematical Analysis,['TF 0930am-1045am 01/17-05/10'],Djedjiga   Belfadel
Spring2023,37993,ENGR 2145,02,3.000,Mathematical Analysis,['TF 1100am-1215pm 01/17-05/10'],Djedjiga   Belfadel
Spring2023,38863,ENGR 2145,03,3.000,Mathematical Analysis,['TF 0200pm-0315pm 01/17-05/10'],Djedjiga   Belfadel
Spring2023,37994,ENGR 2145P,01,0.000,Mathematical Analysis PLG,['T 0500pm-0615pm 01/17-05/10'],Djedjiga   Belfadel
Spring2023,37995,ENGR 2145P,02,0.000,Mathematical Analysis PLG,['W 1100am-1215pm 01/17-05/10'],Djedjiga   Belfadel
Spring2023,38864,ENGR 2145P,03,0.000,Mathematical Analysis PLG,['W 0200pm-0315pm 01/17-05/10'],Djedjiga   Belfadel
Spring2023,37587,ENGR 4301,01,3.000,Feedback Control Systems,['T 0630pm-0900pm 01/17-05/10'],Ryan A.  Munden
Spring2023,37552,ENGR 4305,01,3.000,Design of Mechatronics Systems,['M 0630pm-0900pm 01/17-05/10'],Andrew   Judge
Spring2023,37967,ENGR 4962,01,3.000,Senior Design Project II,['TR 0500pm-0615pm 01/17-05/10'],"Nuriye   Kongar-Bahtiyar (P), Harvey   Hoffman , Douglas A.  Lyon , Adrian H.  van der Kr"
Spring2023,38865,ENGR 4990,01,1.000,Independent Study,[' TBA 01/17-05/10'],
Spring2023,38512,ENGR 5980,01,0.000,Internship,[' TBA 01/17-05/10'],
Spring2023,37765,ENGL 1001,01,3.000,Introduction to Rhetoric and Composition,['TF 0800am-0915am 01/17-05/10'],Lindy   Briggette
Spring2023,37766,ENGL 1001,02,3.000,Introduction to Rhetoric and Composition,['TF 0930am-1045am 01/17-05/10'],Lindy   Briggette
Spring2023,37767,ENGL 1001,03,3.000,Introduction to Rhetoric and Composition,['MR 0930am-1045am 01/17-05/10'],Betsy A.  Bowen
Spring2023,37768,ENGL 1001,04,3.000,Introduction to Rhetoric and Composition,['TF 0200pm-0315pm 01/17-05/10'],Colin A.  Hosten
Spring2023,37769,ENGL 1001,05,3.000,Introduction to Rhetoric and Composition,['TF 0330pm-0445pm 01/17-05/10'],Colin A.  Hosten
Spring2023,37770,ENGL 1001,06,3.000,Introduction to Rhetoric and Composition,[' TBA 01/17-05/10'],Gale J.  Bellas
Spring2023,37771,ENGL 1001,07,3.000,Introduction to Rhetoric and Composition,['TF 1230pm-0145pm 01/17-05/10'],Mary   Laughlin
Spring2023,37772,ENGL 1001,08,3.000,Introduction to Rhetoric and Composition,['TF 1100am-1215pm 01/17-05/10'],Mary   Laughlin
Spring2023,37773,ENGL 1001,09,3.000,Introduction to Rhetoric and Composition,['MR 0200pm-0315pm 01/17-05/10'],Tiffany   Wilgar
Spring2023,37774,ENGL 1001,10,3.000,Introduction to Rhetoric and Composition,['MW 0500pm-0615pm 01/17-05/10'],
Spring2023,37775,ENGL 1001,11,3.000,Introduction to Rhetoric and Composition,['TF 1100am-1215pm 01/17-05/10'],Christopher   DiBiase
Spring2023,37776,ENGL 1001,12,3.000,Introduction to Rhetoric and Composition,['TF 0930am-1045am 01/17-05/10'],Christopher   DiBiase
Spring2023,37777,ENGL 1001,13,3.000,Introduction to Rhetoric and Composition,['MR 0800am-0915am 01/17-05/10'],Ricardo   Friaz
Spring2023,37778,ENGL 1001,14,3.000,Introduction to Rhetoric and Composition,['MR 0800am-0915am 01/17-05/10'],Nadia   Zamin
Spring2023,37779,ENGL 1001,15,3.000,Introduction to Rhetoric and Composition,['MR 0930am-1045am 01/17-05/10'],Nadia   Zamin
Spring2023,37780,ENGL 1001,16,3.000,Introduction to Rhetoric and Composition,['TF 1100am-1215pm 01/17-05/10'],Lindsay K.  Ferrara
Spring2023,37974,ENGL 1001,18,3.000,Introduction to Rhetoric and Composition,['MR 0800am-0915am 01/17-05/10'],Rebecca Louise  Dimyan
Spring2023,37979,ENGL 1001,19,3.000,Introduction to Rhetoric and Composition,['TF 1230pm-0145pm 01/17-05/10'],Lindsay K.  Ferrara
Spring2023,38021,ENGL 1001,20,3.000,Introduction to Rhetoric and Composition,['MW 0500pm-0615pm 01/17-05/10'],John E.  Burlinson
Spring2023,38151,ENGL 1001,21,3.000,Introduction to Rhetoric and Composition,['MR 0930am-1045am 01/17-05/10'],Rebecca Louise  Dimyan
Spring2023,38152,ENGL 1001,22,3.000,Introduction to Rhetoric and Composition,['TF 0330pm-0445pm 01/17-05/10'],Amanda Parrish  Morgan
Spring2023,38153,ENGL 1001,23,3.000,Introduction to Rhetoric and Composition,['TF 0200pm-0315pm 01/17-05/10'],Amanda Parrish  Morgan
Spring2023,38154,ENGL 1001,24,3.000,Introduction to Rhetoric and Composition,['MR 0200pm-0315pm 01/17-05/10'],Ricardo   Friaz
Spring2023,38155,ENGL 1001,25,3.000,Introduction to Rhetoric and Composition,[' TBA 01/17-05/10'],Kathleen   Adams
Spring2023,38156,ENGL 1001,26,3.000,Introduction to Rhetoric and Composition,['MW 0500pm-0615pm 01/17-05/10'],Richard H.  Novack
Spring2023,38157,ENGL 1001,27,3.000,Introduction to Rhetoric and Composition,['MR 0330pm-0445pm 01/17-05/10'],Richard H.  Novack
Spring2023,38158,ENGL 1001,28,3.000,Introduction to Rhetoric and Composition,['TF 0800am-0915am 01/17-05/10'],Steven A.  Otfinoski
Spring2023,38159,ENGL 1001,29,3.000,Introduction to Rhetoric and Composition,['TF 0930am-1045am 01/17-05/10'],Steven A.  Otfinoski
Spring2023,38160,ENGL 1001,30,3.000,Introduction to Rhetoric and Composition,['MR 0330pm-0445pm 01/17-05/10'],Rachel   Robinson-Zetzer
Spring2023,38161,ENGL 1001,31,3.000,Introduction to Rhetoric and Composition,['MR 0200pm-0315pm 01/17-05/10'],Rachel   Robinson-Zetzer
Spring2023,38162,ENGL 1001,32,3.000,Introduction to Rhetoric and Composition,['MR 1100am-1215pm 01/17-05/10'],Rachel   Robinson-Zetzer
Spring2023,38481,ENGL 1001,33,3.000,Introduction to Rhetoric and Composition,['TR 0500pm-0615pm 01/17-05/10'],Mary Kathryn   Durkin
Spring2023,38485,ENGL 1001,34,3.000,Introduction to Rhetoric and Composition,['MW 0630pm-0745pm 01/17-05/10'],Sarah E  Huntington
Spring2023,38486,ENGL 1001,35,3.000,Introduction to Rhetoric and Composition,['TF 0930am-1045am 01/17-05/10'],Mary   Laughlin
Spring2023,38496,ENGL 1001,36,3.000,Introduction to Rhetoric and Composition,[' TBA 01/17-05/10'],Kathleen   Adams
Spring2023,38543,ENGL 1001,37,3.000,Introduction to Rhetoric and Composition,['MR 0930am-1045am 01/17-05/10'],Tiffany   Wilgar
Spring2023,39007,ENGL 1001,38,3.000,Introduction to Rhetoric and Composition,['MW 0500pm-0615pm 01/17-05/10'],Sarah E  Huntington
Spring2023,39008,ENGL 1001,39,3.000,Introduction to Rhetoric and Composition,['TF 1100am-1215pm 01/17-05/10'],Lindy   Briggette
Spring2023,39009,ENGL 1001,40,3.000,Introduction to Rhetoric and Composition,['MR 0330pm-0445pm 01/17-05/10'],John E.  Burlinson
Spring2023,38163,ENGL 1010,01,3.000,Introduction to Literary and Cultural Studies,['M 0630pm-0900pm 03/20-05/05'],Christopher Grant  Madden
Spring2023,38164,ENGL 1010,02,3.000,Introduction to Literary and Cultural Studies,[' TBA 01/23-03/10'],Christopher Grant  Madden
Spring2023,37781,ENGL 1020,01,3.000,Introduction to Contemporary World Literature,['M 0630pm-0900pm 03/20-05/05'],Sally E.  O'Driscoll
Spring2023,37782,ENGL 1020,02,3.000,Introduction to Contemporary World Literature,['T 0630pm-0900pm 03/20-05/05'],Sally E.  O'Driscoll
Spring2023,39012,ENGL 1030,01,3.000,Fairy Tales,['MW 0630pm-0745pm 01/17-05/10'],
Spring2023,39013,ENGL 1030,02,3.000,Fairy Tales,['MW 0800pm-0915pm 01/17-05/10'],
Spring2023,39014,ENGL 1060,01,3.000,Masterpieces of Greek Literature in English Translation,['MR 0200pm-0315pm 01/17-05/10'],Daniel   Libatique
Spring2023,37783,ENGL 1140,01,3.000,"Caribbean Literature: History, Culture, and Identity",[' TBA 01/17-05/10'],Sabnam   Ghosh
Spring2023,37784,ENGL 1140,02,3.000,"Caribbean Literature: History, Culture, and Identity",[' TBA 01/17-05/10'],Sabnam   Ghosh
Spring2023,39015,ENGL 1200,01,3.000,American Women Playwrights,['MR 1230pm-0145pm 01/17-05/10'],Martha S.  LoMonaco
Spring2023,39016,ENGL 1210,01,3.000,American Literature and the Environment,['MR 0930am-1045am 01/17-05/10'],Peter L.  Bayers
Spring2023,39017,ENGL 1220,01,3.000,The Frontier in American Literature,['MR 0330pm-0445pm 01/17-05/10'],Emily E.  Bosson
Spring2023,37786,ENGL 1230,01,3.000,Ethnic American Literature,[' TBA 01/17-05/10'],Gale J.  Bellas
Spring2023,38165,ENGL 1230,02,3.000,Ethnic American Literature,['MR 1230pm-0145pm 01/17-05/10'],Sebastian   Perez
Spring2023,38166,ENGL 1230,03,3.000,Ethnic American Literature,['MR 1100am-1215pm 01/17-05/10'],Sebastian   Perez
Spring2023,39018,ENGL 1230,04,3.000,Ethnic American Literature,['W 0500pm-0730pm 01/17-05/10'],Sabnam   Ghosh
Spring2023,39019,ENGL 1230,05,3.000,Ethnic American Literature,['R 0500pm-0730pm 01/17-05/10'],Sabnam   Ghosh
Spring2023,39020,ENGL 1245,01,3.000,American Romanticism,['TF 0930am-1045am 01/17-05/10'],Elizabeth A.  Petrino
Spring2023,39021,ENGL 1245,02,3.000,American Romanticism,['TF 1230pm-0145pm 01/17-05/10'],Elizabeth A.  Petrino
Spring2023,37787,ENGL 1290,01,3.000,American Short Story,['TR 0500pm-0615pm 01/17-05/10'],Michael P.  Sweeney
Spring2023,38169,ENGL 1290,02,3.000,American Short Story,['TR 0630pm-0745pm 01/17-05/10'],Michael P.  Sweeney
Spring2023,37788,ENGL 1350,01,3.000,Graphic Novels as Thrillers and Chillers,['MW 0500pm-0615pm 01/17-05/10'],Curtis P.  Ferree
Spring2023,39023,ENGL 1410,02,3.000,Imagining Shakespeare,[' TBA 01/17-05/10'],Jill L.  Bodach
Spring2023,39024,ENGL 1420X,01,3.000,Myths and Legends of Ireland and Britain,['TF 1230pm-0145pm 01/17-05/10'],Robert   Epstein
Spring2023,38173,ENGL 1620,01,3.000,Irish Women Writers,['MR 0330pm-0445pm 01/17-05/10'],Marion M.  White
Spring2023,37790,ENGL 1630,01,3.000,Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,[' TBA 03/20-05/05'],Jacqueline   Rinaldi
Spring2023,39025,ENGL 1630,02,3.000,Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,['R 0330pm-0445pm 01/17-05/10'],Nicholas   Allred
Spring2023,39026,ENGL 1630,03,3.000,Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,['W 0200pm-0430pm 01/17-05/10'],Nicholas   Allred
Spring2023,39027,ENGL 1630,04,3.000,Literature of Illness and Healing: Wounded Storytellers and Dedicated Healers,['TF 0200pm-0315pm 01/17-05/10'],Nicholas   Allred
Spring2023,37791,ENGL 1802,01,3.000,Creative Writing: Poetry I,['W 1100am-0130pm 01/17-05/10'],Carol Ann   Davis
Spring2023,37792,ENGL 1805,01,3.000,Creative Writing: Fiction I,['MR 1100am-1215pm 01/17-05/10'],Rebecca Louise  Dimyan
Spring2023,37793,ENGL 1806,01,3.000,Creative Writing: Nonfiction I,['TF 0200pm-0315pm 01/17-05/10'],Sonya R.  Huber
Spring2023,37794,ENGL 1832,01,3.000,Business Writing,['TF 1230pm-0145pm 01/17-05/10'],Christopher   DiBiase
Spring2023,38000,ENGL 1832,02,3.000,Business Writing,['MR 1100am-1215pm 01/17-05/10'],Nadia   Zamin
Spring2023,39028,ENGL 1835,01,3.000,Technical Writing,['MR 0330pm-0445pm 01/17-05/10'],Tiffany   Wilgar
Spring2023,39029,ENGL 1839,01,3.000,Grant and Proposal Writing,[' TBA 01/17-05/10'],Thomas Edward  Sobocinski
Spring2023,37795,ENGL 1870,01,3.000,News Writing,['TF 0930am-1045am 01/17-05/10'],
Spring2023,37796,ENGL 1872,01,3.000,Introduction to Sports Writing,['TF 0930am-1045am 01/17-05/10'],Tania   Eicoff
Spring2023,38176,ENGL 1872,02,3.000,Introduction to Sports Writing,['TF 0800am-0915am 01/17-05/10'],Tania   Eicoff
Spring2023,39031,ENGL 2015,01,3.000,Introduction to 18th Century British Literature,['TF 1100am-1215pm 01/17-05/10'],Nicholas   Allred
Spring2023,39057,ENGL 2045,01,3.000,Edith Wharton and Her Circle,['TF 1230pm-0145pm 01/17-05/10'],Emily J.  Orlando
Spring2023,38178,ENGL 2082,01,3.000,Latinx Literature,['MR 0930am-1045am 01/17-05/10'],Sebastian   Perez
Spring2023,37798,ENGL 2220,01,3.000,Teaching/Writing,['MR 1230pm-0145pm 01/17-05/10'],Betsy A.  Bowen
Spring2023,38179,ENGL 2230,01,3.000,Teaching and Learning Grammar,['MR 0200pm-0315pm 01/17-05/10'],Elizabeth H.  Boquet
Spring2023,37799,ENGL 2290,01,3.000,Writing and Responding,['MR 1230pm-0145pm 01/17-05/10'],Elizabeth H.  Boquet
Spring2023,37800,ENGL 2370,01,3.000,News Writing II: Digital Design,['MR 1230pm-0145pm 01/17-05/10'],Lei   Xie
Spring2023,39032,ENGL 3011,01,3.000,Chaucer's Canterbury Tales,['TF 0200pm-0315pm 01/17-05/10'],Robert   Epstein
Spring2023,39033,ENGL 3077,01,3.000,Nonstop Metropolis:  Literature and Culture in NYC,['TF 0930am-1045am 01/17-05/10'],Johanna   Garvey
Spring2023,38182,ENGL 3310,01,3.000,Queer Rhetorics and Theories,['TF 1230pm-0145pm 01/17-05/10'],Kimberly K.  Gunter
Spring2023,37803,ENGL 4150,01,3.000,Advanced Portfolio Workshop,['W 0200pm-0430pm 01/17-05/10'],Sonya R.  Huber
Spring2023,37804,ENGL 4951,01,3.000,Journalism Practicum,[' TBA 01/17-05/10'],Lei   Xie
Spring2023,37805,ENGL 4952,01,3.000,Publishing Practicum,['R 0500pm-0730pm 01/17-05/10'],Sonya R.  Huber
Spring2023,38487,ENGL 4960,CD,3.000,Independent Writing Project,[' TBA 01/17-05/10'],Carol Ann   Davis
