PlayFactID,team,opp_team,season,year,date,period,clock_time,segment_id,play_length_secs,play_length_mins,play_id,lineup,event_type,player,+points,-points,+assists,-assists,+turnovers,-turnovers,+fouls,-fouls,+rebounds,-rebounds,+rebounds_offensive,-rebounds_offensive,+rebounds_defensive,-rebounds_defensive,+blocks,-blocks,+steals,-steals,+jump_balls,-jump_balls,+made_FT,-made_FT,+missed_FT,-missed_FT,+made_2PT,-made_2PT,+missed_2PT,-missed_2PT,+made_3PT,-made_3PT,+missed_3PT,-missed_3PT
324,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:03:33,496,12,0.2,501,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",turnover,Nicolo Melli,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:03:10,496,23,0.38333333329999997,502,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Norman Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
326,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:03:07,496,3,0.05,503,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Serge Ibaka,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:03:04,496,3,0.05,504,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",shot,Serge Ibaka,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
328,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:49,496,15,0.25,505,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",turnover,Nickeil Alexander-Walker,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:41,496,8,0.1333333333,507,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,OG Anunoby,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
330,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:39,496,2,0.03333333333,508,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:39,496,0,0.0,510,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",foul,Kenrich Williams,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:39,496,0,0.0,513,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",timeout,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:39,496,0,0.0,514,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",unknown,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:39,496,0,0.0,515,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",free throw,Serge Ibaka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:39,496,0,0.0,516,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",free throw,Serge Ibaka,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:02:18,496,21,0.35,517,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",shot,E'Twaun Moore,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
337,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:56,496,22,0.36666666670000003,518,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",shot,Fred VanVleet,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:37,496,19,0.31666666670000004,519,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
339,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:35,496,2,0.03333333333,520,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:31,496,4,0.06666666667,521,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
341,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:28,496,3,0.05,522,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Norman Powell,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:06,496,22,0.36666666670000003,523,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
343,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:01:03,496,3,0.05,524,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:54,496,9,0.15,525,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Nickeil Alexander-Walker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
345,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:51,496,3,0.05,527,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:50,496,1,0.01666666667,528,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",shot,Nicolo Melli,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
347,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:30,496,20,0.3333333333,530,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Fred VanVleet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:28,496,2,0.03333333333,531,"['Fred VanVleet', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:27,533,1,0.01666666667,535,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:24,533,3,0.05,536,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Kenrich Williams,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:04,533,20,0.3333333333,537,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,E'Twaun Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:02,533,2,0.03333333333,538,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:02,533,0,0.0,539,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",foul,OG Anunoby,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:02,533,0,0.0,541,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",free throw,Josh Hart,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
355,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:02,533,0,0.0,542,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",free throw,Josh Hart,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
356,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:00,533,2,0.03333333333,543,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
357,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:00,533,0,0.0,544,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,3,0:00:00,533,0,0.0,545,"['Kyle Lowry', 'Norman Powell', 'OG Anunoby', 'Serge Ibaka', 'Terence Davis']",end of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:12:00,552,0,0.0,552,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",start of period,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:50,552,10,0.1666666667,553,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Jrue Holiday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
361,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:48,552,2,0.03333333333,554,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,Terence Davis,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:37,552,11,0.18333333329999998,555,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
363,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:36,552,1,0.01666666667,556,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:36,552,0,0.0,557,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",foul,Kenrich Williams,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:36,552,0,0.0,559,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
366,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:36,552,0,0.0,560,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:36,552,0,0.0,561,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Pascal Siakam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
368,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:26,552,10,0.1666666667,562,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",foul,Kyle Lowry,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:26,552,0,0.0,564,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Frank Jackson,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
370,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:26,552,0,0.0,565,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Frank Jackson,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:11:07,552,19,0.31666666670000004,566,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",turnover,Serge Ibaka,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:10:54,552,13,0.2166666667,567,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",shot,Nicolo Melli,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
373,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:10:42,552,12,0.2,568,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:10:40,552,2,0.03333333333,569,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:10:30,552,10,0.1666666667,570,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",shot,Jrue Holiday,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
376,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:10:08,552,22,0.36666666670000003,571,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",shot,Pascal Siakam,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
377,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:57,552,11,0.18333333329999998,572,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Josh Hart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:54,552,3,0.05,573,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,Pascal Siakam,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:50,552,4,0.06666666667,574,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Pascal Siakam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
380,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:50,552,0,0.0,576,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:46,552,4,0.06666666667,578,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",foul,Josh Hart,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:38,552,8,0.1333333333,581,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Kyle Lowry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
383,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:35,552,3,0.05,582,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:21,552,14,0.23333333329999997,583,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",shot,Josh Hart,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
385,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:09:06,552,15,0.25,585,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",shot,Terence Davis,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:55,552,11,0.18333333329999998,587,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",foul,Frank Jackson,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:55,552,0,0.0,589,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",turnover,Frank Jackson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:38,552,17,0.2833333333,590,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Terence Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:35,552,3,0.05,591,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,Josh Hart,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:30,552,5,0.08333333333,592,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",foul,Pascal Siakam,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:30,552,0,0.0,594,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Kenrich Williams,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
392,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:30,552,0,0.0,595,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Kenrich Williams,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
393,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:30,596,0,0.0,598,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",free throw,Kenrich Williams,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
394,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:19,596,11,0.18333333329999998,599,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",shot,Norman Powell,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
395,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:04,596,15,0.25,601,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",miss,Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
396,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:08:00,596,4,0.06666666667,602,"['Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka', 'Terence Davis']",rebound,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:07:47,604,13,0.2166666667,606,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Serge Ibaka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
398,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:07:44,604,3,0.05,607,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",rebound,Jrue Holiday,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,TOR,NOP,2019-2020 Regular Season,2020,2019-10-22,4,0:07:31,604,13,0.2166666667,608,"['Fred VanVleet', 'Kyle Lowry', 'Norman Powell', 'Pascal Siakam', 'Serge Ibaka']",miss,Frank Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
